Date,T_out,mo 
9/25/2000,8.9,9
9/25/2000,8.3,9
9/25/2000,8.9,9
9/25/2000,8.3,9
9/25/2000,8.9,9
9/25/2000,8.9,9
9/25/2000,9.4,9
9/25/2000,9.4,9
9/25/2000,9,9
9/25/2000,9.4,9
9/25/2000,8.9,9
9/25/2000,8.3,9
9/25/2000,8.3,9
9/25/2000,7.8,9
9/25/2000,6.7,9
9/26/2000,5.6,9
9/26/2000,5,9
9/26/2000,4.4,9
9/26/2000,3.9,9
9/26/2000,3.3,9
9/26/2000,2.8,9
9/26/2000,2.8,9
9/26/2000,4.4,9
9/26/2000,7.8,9
9/26/2000,11.7,9
9/26/2000,13.9,9
9/26/2000,15,9
9/26/2000,16.7,9
9/26/2000,17.2,9
9/26/2000,18.3,9
9/26/2000,18.9,9
9/26/2000,18.3,9
9/26/2000,17.2,9
9/26/2000,15,9
9/26/2000,11.1,9
9/26/2000,11.7,9
9/26/2000,10.6,9
9/26/2000,9.4,9
9/26/2000,8.9,9
9/27/2000,8.3,9
9/27/2000,7.2,9
9/27/2000,7.2,9
9/27/2000,7.2,9
9/27/2000,6.7,9
9/27/2000,6.7,9
9/27/2000,7.2,9
9/27/2000,9.4,9
9/27/2000,12.8,9
9/27/2000,16.1,9
9/27/2000,18.9,9
9/27/2000,20.6,9
9/27/2000,21.7,9
9/27/2000,22.8,9
9/27/2000,23.3,9
9/27/2000,23.3,9
9/27/2000,23.3,9
9/27/2000,22.2,9
9/27/2000,18.9,9
9/27/2000,16.1,9
9/27/2000,14.4,9
9/27/2000,13.3,9
9/27/2000,12.2,9
9/27/2000,11.1,9
9/28/2000,10.6,9
9/28/2000,7.8,9
9/28/2000,8.3,9
9/28/2000,8.3,9
9/28/2000,7.2,9
9/28/2000,6.7,9
9/28/2000,6.1,9
9/28/2000,7.8,9
9/28/2000,10,9
9/28/2000,12.2,9
9/28/2000,14.4,9
9/28/2000,16.7,9
9/28/2000,17.2,9
9/28/2000,18.3,9
9/28/2000,19.4,9
9/28/2000,19.4,9
9/28/2000,18.9,9
9/28/2000,17.8,9
9/28/2000,15.6,9
9/28/2000,11.7,9
9/28/2000,11.1,9
9/28/2000,10.6,9
9/28/2000,11.1,9
9/28/2000,10,9
9/29/2000,10.6,9
9/29/2000,7.8,9
9/29/2000,8.9,9
9/29/2000,8.3,9
9/29/2000,7.8,9
9/29/2000,6.1,9
9/29/2000,6.1,9
9/29/2000,8.9,9
9/29/2000,11.7,9
9/29/2000,15,9
9/29/2000,18.9,9
9/29/2000,20.6,9
9/29/2000,21.7,9
9/29/2000,22.2,9
9/29/2000,22.8,9
9/29/2000,22.8,9
9/29/2000,22.2,9
9/29/2000,20.6,9
9/29/2000,17.8,9
9/29/2000,13.3,9
9/29/2000,13.9,9
9/29/2000,13.3,9
9/29/2000,11.1,9
9/29/2000,11.7,9
9/30/2000,11.1,9
9/30/2000,10.6,9
9/30/2000,10,9
9/30/2000,9.4,9
9/30/2000,8.3,9
9/30/2000,8.9,9
9/30/2000,8.3,9
9/30/2000,11.1,9
9/30/2000,15,9
9/30/2000,19.4,9
9/30/2000,21.7,9
9/30/2000,22.8,9
9/30/2000,24.4,9
9/30/2000,23.3,9
9/30/2000,23.9,9
9/30/2000,23.9,9
9/30/2000,23.3,9
9/30/2000,22.2,9
9/30/2000,20.6,9
9/30/2000,17.2,9
9/30/2000,18.3,9
9/30/2000,16.5,9
9/30/2000,14.8,9
9/30/2000,13,9
10/1/2001,11.3,10
10/1/2001,9.5,10
10/1/2001,7.8,10
10/1/2001,6,10
10/1/2001,6,10
10/1/2001,6,10
10/1/2001,6,10
10/1/2001,7,10
10/1/2001,12,10
10/1/2001,16,10
10/1/2001,19,10
10/1/2001,22,10
10/1/2001,23,10
10/1/2001,24,10
10/1/2001,25,10
10/1/2001,25,10
10/1/2001,23,10
10/1/2001,22,10
10/1/2001,21,10
10/1/2001,17,10
10/1/2001,16,10
10/1/2001,14,10
10/1/2001,14,10
10/1/2001,13,10
10/2/2001,12,10
10/2/2001,13,10
10/2/2001,12,10
10/2/2001,12,10
10/2/2001,10,10
10/2/2001,10,10
10/2/2001,10,10
10/2/2001,12,10
10/2/2001,15,10
10/2/2001,19,10
10/2/2001,23,10
10/2/2001,26,10
10/2/2001,27,10
10/2/2001,28,10
10/2/2001,28,10
10/2/2001,28,10
10/2/2001,27.4,10
10/2/2001,26,10
10/2/2001,23,10
10/2/2001,21,10
10/2/2001,18,10
10/2/2001,17,10
10/2/2001,16,10
10/2/2001,16,10
10/3/2001,15,10
10/3/2001,16,10
10/3/2001,15,10
10/3/2001,14,10
10/3/2001,14,10
10/3/2001,13,10
10/3/2001,13,10
10/3/2001,15,10
10/3/2001,18,10
10/3/2001,22,10
10/3/2001,24,10
10/3/2001,26,10
10/3/2001,27,10
10/3/2001,28,10
10/3/2001,28,10
10/3/2001,28,10
10/3/2001,27,10
10/3/2001,26,10
10/3/2001,23,10
10/3/2001,21,10
10/3/2001,20,10
10/3/2001,20,10
10/3/2001,20,10
10/3/2001,17,10
10/4/2001,17,10
10/4/2001,17,10
10/4/2001,17,10
10/4/2001,14,10
10/4/2001,13,10
10/4/2001,13,10
10/4/2001,13,10
10/4/2001,13,10
10/4/2001,15,10
10/4/2001,17,10
10/4/2001,18,10
10/4/2001,20,10
10/4/2001,21,10
10/4/2001,18,10
10/4/2001,18,10
10/4/2001,18,10
10/4/2001,16,10
10/4/2001,14,10
10/4/2001,14,10
10/4/2001,13,10
10/4/2001,12,10
10/4/2001,12,10
10/4/2001,12,10
10/4/2001,12,10
10/5/2001,12,10
10/5/2001,12,10
10/5/2001,12,10
10/5/2001,11,10
10/5/2001,11,10
10/5/2001,10,10
10/5/2001,10,10
10/5/2001,10,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,9,10
10/5/2001,8,10
10/5/2001,8,10
10/5/2001,7,10
10/5/2001,7,10
10/5/2001,7,10
10/5/2001,7,10
10/5/2001,7,10
10/5/2001,7,10
10/6/2001,5,10
10/6/2001,4,10
10/6/2001,3,10
10/6/2001,3,10
10/6/2001,2,10
10/6/2001,2,10
10/6/2001,2,10
10/6/2001,2,10
10/6/2001,6,10
10/6/2001,8,10
10/6/2001,11,10
10/6/2001,12,10
10/6/2001,11,10
10/6/2001,12,10
10/6/2001,12,10
10/6/2001,13,10
10/6/2001,12,10
10/6/2001,10,10
10/6/2001,7,10
10/6/2001,6,10
10/6/2001,4,10
10/6/2001,2,10
10/6/2001,1,10
10/6/2001,1,10
10/7/2001,0,10
10/7/2001,0,10
10/7/2001,-1,10
10/7/2001,-1,10
10/7/2001,-1,10
10/7/2001,0,10
10/7/2001,1,10
10/7/2001,2,10
10/7/2001,3,10
10/7/2001,7,10
10/7/2001,9,10
10/7/2001,11,10
10/7/2001,12,10
10/7/2001,13,10
10/7/2001,14,10
10/7/2001,14,10
10/7/2001,14,10
10/7/2001,13,10
10/7/2001,10,10
10/7/2001,9,10
10/7/2001,9,10
10/7/2001,7,10
10/7/2001,7,10
10/7/2001,7,10
10/8/2001,7,10
10/8/2001,6,10
10/8/2001,5.3,10
10/8/2001,4.6,10
10/8/2001,4,10
10/8/2001,4,10
10/8/2001,5,10
10/8/2001,6,10
10/8/2001,8,10
10/8/2001,12,10
10/8/2001,16,10
10/8/2001,17,10
10/8/2001,18,10
10/8/2001,19,10
10/8/2001,19,10
10/8/2001,19,10
10/8/2001,18,10
10/8/2001,17,10
10/8/2001,15,10
10/8/2001,14,10
10/8/2001,14,10
10/8/2001,13,10
10/8/2001,13,10
10/8/2001,13,10
10/9/2001,12,10
10/9/2001,12,10
10/9/2001,11,10
10/9/2001,11,10
10/9/2001,11,10
10/9/2001,11,10
10/9/2001,11,10
10/9/2001,11,10
10/9/2001,14,10
10/9/2001,17,10
10/9/2001,19,10
10/9/2001,19,10
10/9/2001,21,10
10/9/2001,21,10
10/9/2001,22,10
10/9/2001,22,10
10/9/2001,21,10
10/9/2001,19,10
10/9/2001,18,10
10/9/2001,17,10
10/9/2001,16,10
10/9/2001,16,10
10/9/2001,14,10
10/9/2001,14,10
10/10/2001,15,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,15,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,16,10
10/10/2001,17,10
10/10/2001,18,10
10/10/2001,18,10
10/10/2001,17,10
10/10/2001,17,10
10/10/2001,17,10
10/10/2001,17,10
10/10/2001,17,10
10/10/2001,18,10
10/11/2001,18,10
10/11/2001,18,10
10/11/2001,13,10
10/11/2001,12,10
10/11/2001,12,10
10/11/2001,12,10
10/11/2001,12,10
10/11/2001,12,10
10/11/2001,12,10
10/11/2001,12,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,13,10
10/11/2001,14,10
10/11/2001,14,10
10/11/2001,14,10
10/11/2001,14,10
10/11/2001,16,10
10/12/2001,16,10
10/12/2001,17,10
10/12/2001,17,10
10/12/2001,17,10
10/12/2001,15,10
10/12/2001,15,10
10/12/2001,16,10
10/12/2001,16,10
10/12/2001,15,10
10/12/2001,15,10
10/12/2001,15,10
10/12/2001,15,10
10/12/2001,15,10
10/12/2001,15,10
10/12/2001,16,10
10/12/2001,16,10
10/12/2001,16,10
10/12/2001,16,10
10/12/2001,15,10
10/12/2001,14,10
10/12/2001,14,10
10/12/2001,12,10
10/12/2001,11,10
10/12/2001,12,10
10/13/2001,12,10
10/13/2001,12,10
10/13/2001,12,10
10/13/2001,13,10
10/13/2001,14,10
10/13/2001,16,10
10/13/2001,16,10
10/13/2001,17,10
10/13/2001,18,10
10/13/2001,19,10
10/13/2001,18,10
10/13/2001,19,10
10/13/2001,21,10
10/13/2001,21,10
10/13/2001,20,10
10/13/2001,19,10
10/13/2001,20,10
10/13/2001,20,10
10/13/2001,20,10
10/13/2001,20,10
10/13/2001,19,10
10/13/2001,17,10
10/13/2001,15,10
10/13/2001,14,10
10/14/2001,15,10
10/14/2001,15,10
10/14/2001,13,10
10/14/2001,12,10
10/14/2001,13,10
10/14/2001,12,10
10/14/2001,11,10
10/14/2001,11,10
10/14/2001,11,10
10/14/2001,12,10
10/14/2001,12,10
10/14/2001,13,10
10/14/2001,15,10
10/14/2001,16,10
10/14/2001,13,10
10/14/2001,16,10
10/14/2001,16,10
10/14/2001,14,10
10/14/2001,13,10
10/14/2001,10,10
10/14/2001,9,10
10/14/2001,8,10
10/14/2001,8,10
10/14/2001,7,10
10/15/2001,8,10
10/15/2001,7,10
10/15/2001,7,10
10/15/2001,7,10
10/15/2001,6,10
10/15/2001,6,10
10/15/2001,5,10
10/15/2001,6,10
10/15/2001,9,10
10/15/2001,11,10
10/15/2001,13,10
10/15/2001,13,10
10/15/2001,13,10
10/15/2001,13,10
10/15/2001,11,10
10/15/2001,10,10
10/15/2001,9,10
10/15/2001,9,10
10/15/2001,8,10
10/15/2001,7,10
10/15/2001,6,10
10/15/2001,6,10
10/15/2001,6,10
10/15/2001,6,10
10/16/2001,6,10
10/16/2001,6,10
10/16/2001,5,10
10/16/2001,4,10
10/16/2001,4,10
10/16/2001,6,10
10/16/2001,6,10
10/16/2001,6,10
10/16/2001,7,10
10/16/2001,7,10
10/16/2001,7,10
10/16/2001,8,10
10/16/2001,9,10
10/16/2001,11,10
10/16/2001,11,10
10/16/2001,10,10
10/16/2001,9,10
10/16/2001,9,10
10/16/2001,8,10
10/16/2001,7,10
10/16/2001,6,10
10/16/2001,6,10
10/16/2001,4,10
10/16/2001,4,10
10/17/2001,3,10
10/17/2001,3,10
10/17/2001,3,10
10/17/2001,2,10
10/17/2001,2,10
10/17/2001,2,10
10/17/2001,1,10
10/17/2001,2,10
10/17/2001,4,10
10/17/2001,7,10
10/17/2001,9.7,10
10/17/2001,12,10
10/17/2001,12,10
10/17/2001,11,10
10/17/2001,11,10
10/17/2001,14,10
10/17/2001,11,10
10/17/2001,12,10
10/17/2001,7,10
10/17/2001,4,10
10/17/2001,4,10
10/17/2001,3,10
10/17/2001,3,10
10/17/2001,4,10
10/18/2001,4,10
10/18/2001,4,10
10/18/2001,4,10
10/18/2001,3,10
10/18/2001,3,10
10/18/2001,3,10
10/18/2001,3,10
10/18/2001,4,10
10/18/2001,7,10
10/18/2001,10,10
10/18/2001,13,10
10/18/2001,15,10
10/18/2001,16,10
10/18/2001,17,10
10/18/2001,17,10
10/18/2001,17,10
10/18/2001,16,10
10/18/2001,15,10
10/18/2001,14,10
10/18/2001,13,10
10/18/2001,13,10
10/18/2001,11,10
10/18/2001,12,10
10/18/2001,12,10
10/19/2001,12,10
10/19/2001,12,10
10/19/2001,11,10
10/19/2001,12,10
10/19/2001,12,10
10/19/2001,11,10
10/19/2001,11,10
10/19/2001,11,10
10/19/2001,12,10
10/19/2001,13,10
10/19/2001,16,10
10/19/2001,15,10
10/19/2001,16,10
10/19/2001,16,10
10/19/2001,16,10
10/19/2001,16,10
10/19/2001,15,10
10/19/2001,13,10
10/19/2001,10,10
10/19/2001,8,10
10/19/2001,8,10
10/19/2001,9,10
10/19/2001,7,10
10/19/2001,7,10
10/20/2001,6,10
10/20/2001,5,10
10/20/2001,4,10
10/20/2001,4,10
10/20/2001,4,10
10/20/2001,4,10
10/20/2001,3,10
10/20/2001,6,10
10/20/2001,9,10
10/20/2001,14,10
10/20/2001,18,10
10/20/2001,19,10
10/20/2001,21,10
10/20/2001,21,10
10/20/2001,21,10
10/20/2001,22,10
10/20/2001,21,10
10/20/2001,19,10
10/20/2001,18,10
10/20/2001,16,10
10/20/2001,16,10
10/20/2001,15,10
10/20/2001,13,10
10/20/2001,15,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,18,10
10/21/2001,19,10
10/21/2001,19,10
10/21/2001,19,10
10/21/2001,17,10
10/21/2001,17,10
10/21/2001,18,10
10/21/2001,18,10
10/21/2001,18,10
10/21/2001,17,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,16,10
10/21/2001,15,10
10/21/2001,15,10
10/22/2001,16,10
10/22/2001,15,10
10/22/2001,14,10
10/22/2001,14,10
10/22/2001,13,10
10/22/2001,12,10
10/22/2001,11,10
10/22/2001,13,10
10/22/2001,14,10
10/22/2001,17,10
10/22/2001,18,10
10/22/2001,21,10
10/22/2001,22,10
10/22/2001,22,10
10/22/2001,22,10
10/22/2001,22,10
10/22/2001,21,10
10/22/2001,19,10
10/22/2001,18,10
10/22/2001,18,10
10/22/2001,18,10
10/22/2001,19,10
10/22/2001,18,10
10/22/2001,19,10
10/23/2001,20,10
10/23/2001,20,10
10/23/2001,21,10
10/23/2001,20,10
10/23/2001,19,10
10/23/2001,19,10
10/23/2001,18,10
10/23/2001,17,10
10/23/2001,17,10
10/23/2001,18,10
10/23/2001,18,10
10/23/2001,19,10
10/23/2001,20,10
10/23/2001,21,10
10/23/2001,22,10
10/23/2001,22,10
10/23/2001,22,10
10/23/2001,20,10
10/23/2001,19,10
10/23/2001,18,10
10/23/2001,18,10
10/23/2001,17,10
10/23/2001,17,10
10/23/2001,17,10
10/24/2001,16,10
10/24/2001,16,10
10/24/2001,15,10
10/24/2001,15,10
10/24/2001,15,10
10/24/2001,15,10
10/24/2001,15,10
10/24/2001,16,10
10/24/2001,17,10
10/24/2001,18,10
10/24/2001,19,10
10/24/2001,20,10
10/24/2001,21,10
10/24/2001,23,10
10/24/2001,24,10
10/24/2001,12,10
10/24/2001,11,10
10/24/2001,11,10
10/24/2001,11,10
10/24/2001,10,10
10/24/2001,10,10
10/24/2001,9,10
10/24/2001,9,10
10/24/2001,7,10
10/25/2001,6,10
10/25/2001,6,10
10/25/2001,6,10
10/25/2001,6,10
10/25/2001,4,10
10/25/2001,4,10
10/25/2001,4,10
10/25/2001,4,10
10/25/2001,5,10
10/25/2001,6,10
10/25/2001,7,10
10/25/2001,8,10
10/25/2001,8,10
10/25/2001,9,10
10/25/2001,9,10
10/25/2001,8,10
10/25/2001,8,10
10/25/2001,8,10
10/25/2001,8,10
10/25/2001,7,10
10/25/2001,7,10
10/25/2001,6,10
10/25/2001,6,10
10/25/2001,6,10
10/26/2001,6,10
10/26/2001,5,10
10/26/2001,4,10
10/26/2001,4,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,5,10
10/26/2001,4,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,4,10
10/26/2001,3,10
10/26/2001,3.4,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/26/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,3,10
10/27/2001,4,10
10/27/2001,5,10
10/27/2001,6,10
10/27/2001,6,10
10/27/2001,7,10
10/27/2001,7,10
10/27/2001,6,10
10/27/2001,7,10
10/27/2001,6,10
10/27/2001,4,10
10/27/2001,3,10
10/27/2001,2.4,10
10/27/2001,2,10
10/27/2001,1,10
10/27/2001,-1,10
10/28/2001,-2,10
10/28/2001,-2,10
10/28/2001,-2,10
10/28/2001,-2,10
10/28/2001,-2,10
10/28/2001,-3,10
10/28/2001,-2,10
10/28/2001,-1,10
10/28/2001,3,10
10/28/2001,6,10
10/28/2001,8,10
10/28/2001,9,10
10/28/2001,10,10
10/28/2001,11,10
10/28/2001,12,10
10/28/2001,12,10
10/28/2001,11,10
10/28/2001,10,10
10/28/2001,9,10
10/28/2001,8,10
10/28/2001,8,10
10/28/2001,7,10
10/28/2001,7,10
10/28/2001,6,10
10/29/2001,7,10
10/29/2001,6,10
10/29/2001,6,10
10/29/2001,6,10
10/29/2001,6,10
10/29/2001,6,10
10/29/2001,6,10
10/29/2001,6,10
10/29/2001,8,10
10/29/2001,11,10
10/29/2001,13,10
10/29/2001,15,10
10/29/2001,16,10
10/29/2001,17,10
10/29/2001,18,10
10/29/2001,18,10
10/29/2001,18,10
10/29/2001,16,10
10/29/2001,13,10
10/29/2001,11,10
10/29/2001,9,10
10/29/2001,8,10
10/29/2001,9,10
10/29/2001,8,10
10/30/2001,7,10
10/30/2001,7,10
10/30/2001,7,10
10/30/2001,6,10
10/30/2001,7,10
10/30/2001,8,10
10/30/2001,8,10
10/30/2001,9,10
10/30/2001,9,10
10/30/2001,11,10
10/30/2001,12,10
10/30/2001,13,10
10/30/2001,14,10
10/30/2001,15,10
10/30/2001,16,10
10/30/2001,16,10
10/30/2001,16,10
10/30/2001,14,10
10/30/2001,12,10
10/30/2001,11,10
10/30/2001,12,10
10/30/2001,11,10
10/30/2001,12,10
10/30/2001,12,10
10/31/2001,12,10
10/31/2001,12,10
10/31/2001,12,10
10/31/2001,11,10
10/31/2001,11,10
10/31/2001,10,10
10/31/2001,10,10
10/31/2001,10,10
10/31/2001,12,10
10/31/2001,15,10
10/31/2001,17,10
10/31/2001,18,10
10/31/2001,19,10
10/31/2001,20,10
10/31/2001,20,10
10/31/2001,19,10
10/31/2001,18,10
10/31/2001,17,10
10/31/2001,15,10
10/31/2001,14,10
10/31/2001,14,10
10/31/2001,13.4,10
10/31/2001,12.9,10
10/31/2001,12.3,10
11/1/2003,11.7,11
11/1/2003,11.1,11
11/1/2003,10.6,11
11/1/2003,10,11
11/1/2003,9,11
11/1/2003,9,11
11/1/2003,8,11
11/1/2003,9,11
11/1/2003,9,11
11/1/2003,11,11
11/1/2003,11,11
11/1/2003,12,11
11/1/2003,13,11
11/1/2003,13,11
11/1/2003,13,11
11/1/2003,14,11
11/1/2003,13,11
11/1/2003,13,11
11/1/2003,13,11
11/1/2003,12,11
11/1/2003,13,11
11/1/2003,12,11
11/1/2003,12,11
11/1/2003,13,11
11/2/2003,13,11
11/2/2003,14,11
11/2/2003,14,11
11/2/2003,15,11
11/2/2003,14,11
11/2/2003,14,11
11/2/2003,14,11
11/2/2003,16,11
11/2/2003,18,11
11/2/2003,19,11
11/2/2003,21,11
11/2/2003,21,11
11/2/2003,21,11
11/2/2003,19,11
11/2/2003,21,11
11/2/2003,21,11
11/2/2003,21,11
11/2/2003,19,11
11/2/2003,18,11
11/2/2003,18,11
11/2/2003,17,11
11/2/2003,16,11
11/2/2003,18,11
11/2/2003,17,11
11/3/2003,17,11
11/3/2003,17,11
11/3/2003,14,11
11/3/2003,17,11
11/3/2003,17,11
11/3/2003,15.9,11
11/3/2003,15,11
11/3/2003,16,11
11/3/2003,17,11
11/3/2003,18,11
11/3/2003,21,11
11/3/2003,23,11
11/3/2003,23,11
11/3/2003,24,11
11/3/2003,24,11
11/3/2003,24,11
11/3/2003,24,11
11/3/2003,22,11
11/3/2003,21,11
11/3/2003,20,11
11/3/2003,18,11
11/3/2003,17,11
11/3/2003,17,11
11/3/2003,17,11
11/4/2003,17.2,11
11/4/2003,17,11
11/4/2003,16,11
11/4/2003,16,11
11/4/2003,16,11
11/4/2003,15,11
11/4/2003,15,11
11/4/2003,17,11
11/4/2003,19,11
11/4/2003,21,11
11/4/2003,23,11
11/4/2003,24,11
11/4/2003,24,11
11/4/2003,26,11
11/4/2003,25,11
11/4/2003,25,11
11/4/2003,24,11
11/4/2003,23,11
11/4/2003,22,11
11/4/2003,21,11
11/4/2003,21,11
11/4/2003,21,11
11/4/2003,20,11
11/4/2003,19,11
11/5/2003,19,11
11/5/2003,17,11
11/5/2003,12,11
11/5/2003,9,11
11/5/2003,8,11
11/5/2003,8,11
11/5/2003,7,11
11/5/2003,6,11
11/5/2003,6,11
11/5/2003,6,11
11/5/2003,6,11
11/5/2003,7,11
11/5/2003,7,11
11/5/2003,8,11
11/5/2003,7,11
11/5/2003,7,11
11/5/2003,7,11
11/5/2003,7,11
11/5/2003,7,11
11/5/2003,6,11
11/5/2003,6,11
11/5/2003,6,11
11/5/2003,6,11
11/5/2003,6,11
11/6/2003,6.2,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,6,11
11/6/2003,7,11
11/6/2003,7,11
11/6/2003,7,11
11/6/2003,7,11
11/6/2003,7,11
11/6/2003,7,11
11/6/2003,7,11
11/6/2003,4,11
11/6/2003,4,11
11/6/2003,4,11
11/6/2003,3,11
11/6/2003,1,11
11/6/2003,0,11
11/6/2003,0,11
11/7/2003,-1,11
11/7/2003,-1,11
11/7/2003,-2,11
11/7/2003,-2,11
11/7/2003,-3,11
11/7/2003,-3,11
11/7/2003,-3,11
11/7/2003,-4,11
11/7/2003,-1,11
11/7/2003,2,11
11/7/2003,3,11
11/7/2003,4,11
11/7/2003,5,11
11/7/2003,6,11
11/7/2003,6,11
11/7/2003,6,11
11/7/2003,6,11
11/7/2003,4,11
11/7/2003,3,11
11/7/2003,1,11
11/7/2003,1,11
11/7/2003,-2,11
11/7/2003,-2,11
11/7/2003,0,11
11/8/2003,-1,11
11/8/2003,-1,11
11/8/2003,-1,11
11/8/2003,-2,11
11/8/2003,-2,11
11/8/2003,-2,11
11/8/2003,-3,11
11/8/2003,-2,11
11/8/2003,-1,11
11/8/2003,1,11
11/8/2003,2,11
11/8/2003,2,11
11/8/2003,3,11
11/8/2003,3,11
11/8/2003,4,11
11/8/2003,3,11
11/8/2003,3,11
11/8/2003,1,11
11/8/2003,0,11
11/8/2003,-1,11
11/8/2003,-1,11
11/8/2003,-2,11
11/8/2003,-2,11
11/8/2003,-2,11
11/9/2003,-3,11
11/9/2003,-3,11
11/9/2003,-4,11
11/9/2003,-4,11
11/9/2003,-4,11
11/9/2003,-5,11
11/9/2003,-5,11
11/9/2003,-4,11
11/9/2003,-3,11
11/9/2003,0,11
11/9/2003,2,11
11/9/2003,3,11
11/9/2003,5,11
11/9/2003,6,11
11/9/2003,6,11
11/9/2003,6,11
11/9/2003,5,11
11/9/2003,3,11
11/9/2003,4,11
11/9/2003,4,11
11/9/2003,3,11
11/9/2003,1,11
11/9/2003,1,11
11/9/2003,0.4,11
11/10/2003,0,11
11/10/2003,1,11
11/10/2003,-1,11
11/10/2003,-1,11
11/10/2003,-1,11
11/10/2003,-2,11
11/10/2003,-1,11
11/10/2003,-1,11
11/10/2003,1,11
11/10/2003,4,11
11/10/2003,8,11
11/10/2003,10,11
11/10/2003,12,11
11/10/2003,12,11
11/10/2003,14,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,13,11
11/10/2003,12,11
11/11/2003,13,11
11/11/2003,13,11
11/11/2003,13,11
11/11/2003,13,11
11/11/2003,13,11
11/11/2003,13,11
11/11/2003,14,11
11/11/2003,14,11
11/11/2003,14,11
11/11/2003,14,11
11/11/2003,15,11
11/11/2003,16,11
11/11/2003,17,11
11/11/2003,17,11
11/11/2003,16,11
11/11/2003,16,11
11/11/2003,16,11
11/11/2003,15,11
11/11/2003,15,11
11/11/2003,14,11
11/11/2003,14,11
11/11/2003,13.9,11
11/11/2003,13.7,11
11/11/2003,13.8,11
11/12/2003,14,11
11/12/2003,14,11
11/12/2003,14,11
11/12/2003,13.9,11
11/12/2003,13.9,11
11/12/2003,13.8,11
11/12/2003,13.9,11
11/12/2003,14,11
11/12/2003,14,11
11/12/2003,15,11
11/12/2003,16,11
11/12/2003,17,11
11/12/2003,18,11
11/12/2003,19,11
11/12/2003,18,11
11/12/2003,17,11
11/12/2003,15,11
11/12/2003,12,11
11/12/2003,8,11
11/12/2003,7,11
11/12/2003,6,11
11/12/2003,5,11
11/12/2003,4,11
11/12/2003,3,11
11/13/2003,2,11
11/13/2003,1,11
11/13/2003,1,11
11/13/2003,0,11
11/13/2003,0,11
11/13/2003,0,11
11/13/2003,-1,11
11/13/2003,-1,11
11/13/2003,0,11
11/13/2003,2,11
11/13/2003,3,11
11/13/2003,4,11
11/13/2003,5.1,11
11/13/2003,6,11
11/13/2003,6,11
11/13/2003,6,11
11/13/2003,4,11
11/13/2003,3,11
11/13/2003,1,11
11/13/2003,1,11
11/13/2003,0,11
11/13/2003,-2,11
11/13/2003,-1,11
11/13/2003,-1,11
11/14/2003,-2,11
11/14/2003,-3,11
11/14/2003,-3.5,11
11/14/2003,-4,11
11/14/2003,-4,11
11/14/2003,-4,11
11/14/2003,-4,11
11/14/2003,-4,11
11/14/2003,-2,11
11/14/2003,1,11
11/14/2003,3,11
11/14/2003,5,11
11/14/2003,7,11
11/14/2003,7,11
11/14/2003,7,11
11/14/2003,7,11
11/14/2003,7,11
11/14/2003,6,11
11/14/2003,6,11
11/14/2003,5,11
11/14/2003,5,11
11/14/2003,4,11
11/14/2003,4,11
11/14/2003,4,11
11/15/2003,3,11
11/15/2003,3,11
11/15/2003,3,11
11/15/2003,3,11
11/15/2003,3,11
11/15/2003,4,11
11/15/2003,4,11
11/15/2003,3,11
11/15/2003,4,11
11/15/2003,4,11
11/15/2003,4,11
11/15/2003,4,11
11/15/2003,5,11
11/15/2003,5,11
11/15/2003,6,11
11/15/2003,6,11
11/15/2003,6,11
11/15/2003,6,11
11/15/2003,6,11
11/15/2003,6,11
11/15/2003,6,11
11/15/2003,6,11
